Component 1	Component 2	Topic ID	Author	URL	Title	Share Count
-0.000490642959395	-0.00151259465639	5	The Editorial Board	http://www.nytimes.com/2015/08/03/opinion/a-health-care-safety-net-the-public-loves.html	A Health Care Safety Net the Public Loves	156
0.000238188613646	-0.000575124588139	9	The Editorial Board	http://www.nytimes.com/2015/08/03/opinion/growing-momentum-to-repeal-cuban-embargo.html	Growing Momentum to Repeal Cuban Embargo	524
0.001581855383	0.00240319960076	3	Margaret Sullivan	http://www.nytimes.com/2015/08/02/public-editor/new-york-times-hillary-clinton-coverage-public-editor.html	The Tortured Tale of Hillary Clinton and The Times	349
-0.000517433333746	0.000146013056361	2	Nicholas Kristof	http://www.nytimes.com/2015/08/02/opinion/sunday/nicholas-kristof-our-sex-crazed-congress.html	Our Sex-Crazed Congress	14798
-0.00198488943623	-0.000875233581273	5	The Editorial Board	http://www.nytimes.com/2015/08/02/opinion/congress-should-look-beyond-the-gas-tax.html	Congress Should Look Beyond the Gas Tax	120
-2.74224680962e-05	0.00013252421225	4	Other	http://www.nytimes.com/2015/08/02/opinion/sunday/is-new-orleans-safe.html	Is New Orleans Safe?	2091
-0.00151077344185	0.000339896523483	2	Maureen Dowd	http://www.nytimes.com/2015/08/02/opinion/sunday/maureen-dowd-joe-biden-in-2016-what-would-beau-do.html	Joe Biden in 2016: What Would Beau Do?	2876
0.00291911477261	0.00156375556752	8	Steven Rattner	http://www.nytimes.com/2015/08/02/opinion/sunday/were-making-life-too-hard-for-millennials.html	We’re Making Life Too Hard for Millennials	16511
-0.00192450239875	0.00211285140808	2	Frank Bruni	http://www.nytimes.com/2015/08/02/opinion/frank-bruni-we-invited-donald-trump-to-town.html	We Invited Donald Trump to Town	2374
-0.00105785059318	0.000753755892844	2	Joe Nocera	http://www.nytimes.com/2015/08/01/opinion/revenge-of-the-ideologues-killing-the-export-import-bank.html	Revenge of the Ideologues: Killing the Export-Import Bank	298
0.000922222974211	-0.00215445233455	9	Stuart Stevens	http://www.nytimes.com/2015/07/31/opinion/the-gops-crowded-stage.html	The G.O.P.’s Crowded Stage	86
-0.000366463589431	-0.00178632717788	1	The Editorial Board	http://www.nytimes.com/2015/07/31/opinion/the-death-of-cecil-the-lion.html	The Death of Cecil the Lion	723
0.000286660027288	-0.00144391549125	4	The Editorial Board	http://www.nytimes.com/2015/07/31/opinion/setting-big-goals-hillary-clinton-joins-the-climate-battle.html	Setting Big Goals, Hillary Clinton Joins the Climate Battle	168
-0.00016214001605	-0.00180595224553	3	The Editorial Board	http://www.nytimes.com/2015/07/31/opinion/obama-administration-ignores-malaysias-trafficking-record.html	Obama Administration Ignores Malaysia’s Trafficking Record   	111
-0.0017596282655	0.00135112397555	6	Charles Blow	http://www.nytimes.com/2015/07/31/opinion/charles-blow-the-dubose-family-grieving-but-determined.html	The DuBose Family: Grieving, but Determined	581
0.00382364328277	0.000257194668468	10	The Editorial Board	http://www.nytimes.com/2015/07/30/opinion/chinas-crackdown-on-lawyers-and-rights.html	China’s Crackdown on Lawyers and Rights	100
-0.000350645222577	0.00573929333199	1	Andrew Natsios	http://www.nytimes.com/2015/07/29/opinion/a-new-approach-for-south-sudan.html	A New Approach for South Sudan	99
-1.34263987352e-05	0.000584866867901	3	The Editorial Board	http://www.nytimes.com/2015/07/29/opinion/stop-hiding-police-misconduct-in-new-york.html	Stop Hiding Police Misconduct in New York	174
-0.000916047412099	0.00583114741841	1	The Editorial Board	http://www.nytimes.com/2015/07/29/opinion/americas-obligation-to-south-sudan.html	America’s Obligation to South Sudan	87
0.00119592371445	-0.00411666672395	3	Ronen Bergman	http://www.nytimes.com/2015/07/29/opinion/pollards-release-shows-that-israelis-just-dont-get-america.html	Pollard’s Release Shows That Israelis Just Don’t Get America	1064
0.000541502007495	-0.00157720542513	3	Katherine Reisner	http://www.nytimes.com/2015/07/28/opinion/why-cant-refugees-get-lawyers.html	Why Can’t Refugees Get Lawyers?	541
0.000763404584573	-0.00111448521806	7	David Casarett	http://www.nytimes.com/2015/07/28/opinion/what-i-learned-at-the-weed-dispensary.html	What I Learned at the Weed Dispensary	1439
-0.00343296034872	-0.00260460410889	7	Michel Kazatchkine	http://www.nytimes.com/2015/07/27/opinion/an-aids-crisis-in-ukraine.html	An AIDS Crisis in Ukraine	231
-0.0056506992381	0.00426213672417	1	David Vine	http://www.nytimes.com/2015/07/27/opinion/dont-just-close-bases-at-home-close-them-overseas.html	Don’t Just Close Bases at Home, Close Them Overseas	771
0.002542266432	-0.000510576051661	10	The Editorial Board	http://www.nytimes.com/2015/07/27/opinion/a-smart-deal-to-cut-tariffs-on-tech-products.html	A Smart Deal to Cut Tariffs on Tech Products	38
-0.0021611012758	-8.76055647928e-06	6	Charles Blow	http://www.nytimes.com/2015/07/27/opinion/charles-blow-at-sandra-blands-funeral-celebration-and-defiance.html	At Sandra Bland’s Funeral, Celebration and Defiance	2019
0.000473119091984	-0.000869458899148	9	Frank Bruni	http://www.nytimes.com/2015/07/26/opinion/sunday/frank-bruni-the-millions-of-marginalized-americans.html	The Millions of Marginalized Americans	1106
0.00157763547453	-0.000732844089625	2	Arthur Brooks	http://www.nytimes.com/2015/07/26/opinion/sunday/arthur-c-brooks-we-need-optimists.html	We Need Optimists	1385
-0.000672196161578	-0.00182425437502	5	The Editorial Board	http://www.nytimes.com/2015/07/26/opinion/sunday/the-irs-gives-up-on-dark-money.html	The I.R.S. Gives Up on ‘Dark Money’	690
0.00113502829146	-0.00172228502484	7	The Editorial Board	http://www.nytimes.com/2015/07/26/opinion/sunday/helping-patients-and-doctors-talk-about-death.html	Helping Patients and Doctors Talk About Death	395
-0.00142871754003	0.0022394916643	2	Nicholas Kristof	http://www.nytimes.com/2015/07/26/opinion/sunday/nicholas-kristof-a-millennial-named-bush.html	A Millennial Named Bush	5846
0.00319489394088	0.00103918684248	6	Oliver Sacks	http://www.nytimes.com/2015/07/26/opinion/my-periodic-table.html	Oliver Sacks: My Periodic Table	21787
0.00118947494843	-0.00211774626744	6	Roger Cohen	http://www.nytimes.com/2015/07/25/opinion/roger-cohen-algerias-invisible-arab.html	Algeria’s Invisible Arab	218
0.00123608217852	-0.00124733422856	1	The Editorial Board	http://www.nytimes.com/2015/07/25/opinion/end-abuses-by-the-indian-military.html	End Abuses by the Indian Military	284
0.00396214456642	0.000313623319679	5	The Editorial Board	http://www.nytimes.com/2015/07/25/opinion/bad-commute-tell-gov-christie.html	Bad Commute? Tell Gov. Christie  	266
-0.0074516206468	0.00475737591518	1	The Editorial Board	http://www.nytimes.com/2015/07/25/opinion/military-cutbacks-make-sense.html	Military Cutbacks Make Sense	202
-0.000189576518485	-0.000379839911877	4	Tim Flannery	http://www.nytimes.com/2015/07/24/opinion/a-third-way-to-fight-climate-change.html	A ‘Third Way’ to Fight Climate Change	250
-0.000294749233532	0.000200496232709	7	Theresa Brown	http://www.nytimes.com/2015/07/24/opinion/choosing-how-we-die.html	Choosing How We Die	505
0.00163700779243	0.00038919850663	1	Harley Balzer	http://www.nytimes.com/2015/07/23/opinion/russias-scientists-fall-silent.html	Russia’s Scientists Fall Silent	139
0.00134629244823	-7.05571136273e-05	8	Tash Aw	http://www.nytimes.com/2015/07/23/opinion/tash-aw-a-return-to-the-malaysian-village.html	A Return to the Malaysian Village	100
-4.64043121601e-05	-0.00154284766958	1	Nicholas Kristof	http://www.nytimes.com/2015/07/23/opinion/nicholas-kristof-starvation-as-a-product-of-war.html	Starvation as a Product of War	2152
0.0023923913789	-0.00291532885729	4	Chad Hanson	http://www.nytimes.com/2015/07/23/opinion/more-logging-wont-stop-wildfires.html	More Logging Won’t Stop Wildfires	889
0.00235776159633	0.000455227128255	5	Gar Alperovitz	http://www.nytimes.com/2015/07/23/opinion/socialism-american-style.html	Socialism, American-Style	1663
0.000698181047807	0.000353928257404	5	The Editorial Board	http://www.nytimes.com/2015/07/23/opinion/on-retirement-whats-good-for-california-could-be-good-for-the-country.html	On Retirement, What’s Good for California Could Be Good for the Country	100
-1.90774422382e-05	-0.00185360430836	4	Siddharth George	http://www.nytimes.com/2015/07/23/opinion/transforming-the-fight-against-poverty-in-india.html	Transforming the Fight Against Poverty in India	476
0.00237163887598	0.00181699384995	10	The Editorial Board	http://www.nytimes.com/2015/07/22/opinion/no-fishing-at-the-north-pole.html	'No Fishing' at the North Pole	140
-0.00188736037686	0.00171285073161	1	David Kampf	http://www.nytimes.com/2015/07/22/opinion/a-new-approach-to-africa.html	A New Approach to Africa	42
-0.0021725304961	-0.00118076980143	3	The Editorial Board	http://www.nytimes.com/2015/07/22/opinion/the-campaign-of-deception-against-planned-parenthood.html	The Campaign of Deception Against Planned Parenthood	23802
-0.00192387884385	0.00148421165006	2	Frank Bruni	http://www.nytimes.com/2015/07/22/opinion/frank-bruni-to-trump-or-not-to-trump.html	To Trump or Not to Trump?	342
-0.000337130033261	-0.000143182269158	1	The Editorial Board	http://www.nytimes.com/2015/07/22/opinion/a-milestone-for-justice-in-africa.html	A Milestone for Justice in Africa	200
0.0017553617452	-0.00165512054542	5	Jared Bernstein	http://www.nytimes.com/2015/07/22/opinion/the-case-for-a-tax-on-financial-transactions.html	The Case for a Tax on Financial Transactions	1551
7.64441082193e-05	-0.000711475326126	1	Haleh Anvari	http://www.nytimes.com/2015/07/22/opinion/irans-next-need-internal-healing.html	Iran’s Next Need: Internal Healing	231
-0.00138109570492	-0.00210952619987	7	Marty Makary	http://www.nytimes.com/2015/07/21/opinion/greeces-costly-health-care-craze.html	Greece's Costly Health Care Craze	165
-0.00138580031843	0.00433585273702	1	Johnnie Carson	http://www.nytimes.com/2015/07/21/opinion/obamas-chance-to-revisit-kenya.html	Obama’s Chance to Revisit Kenya	245
0.00277687841261	0.000131240384469	9	The Editorial Board	http://www.nytimes.com/2015/07/21/opinion/new-yorks-big-money-loophole.html	New York’s Big Money Loophole	94
0.000741838717319	-0.000654998479018	5	Lawrence Lessig	http://www.nytimes.com/2015/07/21/opinion/the-only-realistic-way-to-fix-campaign-finance.html	The Only Realistic Way to Fix Campaign Finance	1593
0.00287718852523	-0.00289302609406	10	The Editorial Board	http://www.nytimes.com/2015/07/21/opinion/formal-restoration-of-diplomatic-ties-with-cuba-is-just-a-beginning.html	What’s Next for Cuba and the U.S.?	310
-0.00139195093917	0.00209855906923	1	Pavin Chachavalpongpun	http://www.nytimes.com/2015/07/20/opinion/a-thai-house-divided.html	A Thai House Divided	312
-0.000835499702128	0.000941613866129	1	Tolu Ogunlesi	http://www.nytimes.com/2015/07/20/opinion/reset-for-nigerian-american-relations.html	Reset for Nigerian-American Relations	149
-0.00107717457702	0.00199649969293	1	Stephen Smith	http://www.nytimes.com/2015/07/20/opinion/war-crimes-and-rwandan-realities.html	War Crimes and Rwandan Realities	359
-0.000388882829946	-0.000622292503244	7	Maia Szalavitz	http://www.nytimes.com/2015/07/20/opinion/every-drug-court-should-allow-methadone-treatment.html	Every Drug Court Should Allow Methadone Treatment	549
-0.000843855787768	-0.000159795564029	1	The Editorial Board	http://www.nytimes.com/2015/07/20/opinion/japan-wrestles-with-its-pacifism.html	Japan Wrestles With Its Pacifism	674
-0.000517108744995	-0.00144082423404	7	The Editorial Board	http://www.nytimes.com/2015/07/20/opinion/how-not-to-fix-the-fda.html	How Not to Fix the F.D.A.	175
-0.00292752136389	0.00174876434972	2	Maureen Dowd	http://www.nytimes.com/2015/07/19/opinion/sunday/maureen-dowd-hi-ho-lone-ranger.html	Hi-Ho, Lone Ranger	2760
0.00150492578818	0.000997105988033	10	Elizabeth Becker	http://www.nytimes.com/2015/07/19/opinion/sunday/the-revolt-against-tourism.html	The Revolt Against Tourism	3672
0.000677333079897	0.000632651081456	5	Joseph Blasi	http://www.nytimes.com/2015/07/18/opinion/capitalism-for-the-rest-of-us.html	Capitalism for the Rest of Us	391
0.000437423154017	-0.00114618842556	4	The Editorial Board	http://www.nytimes.com/2015/07/18/opinion/the-republican-fetish-with-water-bottles.html	The Republican Fetish With Water Bottles    	661
0.000670220908846	0.000332741520592	5	Joseph Blasi	http://www.nytimes.com/2015/07/18/opinion/capitalism-for-the-rest-of-us.html	Capitalism for the Rest of Us	391
0.00045785738584	-0.00108599025584	4	The Editorial Board	http://www.nytimes.com/2015/07/18/opinion/the-republican-fetish-with-water-bottles.html	The Republican Fetish With Water Bottles    	661
0.000373316348191	-0.00265449387444	3	The Editorial Board	http://www.nytimes.com/2015/07/17/opinion/iran-must-free-jason-rezaian.html	Iran Must Free Jason Rezaian	117
0.000206464879951	0.000803777568504	7	Rita Redberg	http://www.nytimes.com/2015/07/17/opinion/the-fdas-medical-device-problem.html	The F.D.A.’s Medical Device Problem	352
0.00490719935135	-0.00370549408697	10	The Editorial Board	http://www.nytimes.com/2015/07/17/opinion/the-south-china-sea-in-court.html	The South China Sea, in Court	606
0.000681774833421	-0.00018497868694	3	The Editorial Board	http://www.nytimes.com/2015/07/16/opinion/with-washingtons-complicity-egypt-cracks-down-on-critics.html	With Washington’s Complicity, Egypt Cracks Down on Critics	328
-0.00234308919478	0.000453104876721	5	The Editorial Board	http://www.nytimes.com/2015/07/16/opinion/debtors-unfairly-excluded-from-protection.html	Debtors Unfairly Excluded From Protection	178
0.00171250619182	0.000121959071001	2	Nicholas Kristof	http://www.nytimes.com/2015/07/16/opinion/nicholas-kristof-dalai-lama-gets-mischievous.html	Dalai Lama Gets Mischievous	3016
0.000435487296917	-0.00118878697179	9	Thomas Edsall	http://www.nytimes.com/2015/07/15/opinion/edsall-who-will-pay-the-political-price-for-affordable-housing.html	Who Will Pay the Political Price for Affordable Housing?	403
-0.000482939249569	-0.000526748300022	9	The Editorial Board	http://www.nytimes.com/2015/07/15/opinion/north-carolinas-voting-law-goes-on-trial.html	North Carolina’s Voting Law Goes on Trial	961
0.0013089044755	0.00161931380176	3	The Editorial Board	http://www.nytimes.com/2015/07/15/opinion/one-step-toward-justice-in-the-garner-killing.html	One Step Toward Justice in the Garner Killing	48
-0.000522909830953	0.00213064655462	2	Frank Bruni	http://www.nytimes.com/2015/07/15/opinion/frank-bruni-haste-hustle-and-scott-walker.html	Haste, Hustle and Scott Walker	2969
-0.000631907873109	0.00087951678616	3	Eric Reeves	http://www.nytimes.com/2015/07/15/opinion/a-better-restitution-for-darfur.html	A Better Restitution for Darfur	59
-0.00703314325826	-0.00247409501562	4	Joe Nocera	http://www.nytimes.com/2015/07/14/opinion/joe-nocera-shale-gas-and-climate-change.html	Shale Gas and Climate Change	265
0.000660259326562	-0.0007500246493	5	David Brooks	http://www.nytimes.com/2015/07/14/opinion/david-brooks-the-new-old-liberalism.html	The New Old Liberalism	368
0.000678278978646	-0.00203827148609	3	Pratap Chatterjee	http://www.nytimes.com/2015/07/14/opinion/our-drone-war-burnout.html	Our Drone War Burnout	302
-0.00021037134834	-0.00256005310586	3	The Editorial Board	http://www.nytimes.com/2015/07/14/opinion/at-last-the-pentagon-moves-to-end-its-transgender-ban.html	At Last, the Pentagon Moves to End Its Transgender Ban	534
0.000425810609506	0.00158317677952	1	Lou Ureneck	http://www.nytimes.com/2015/07/13/opinion/greek-defiance-has-a-history.html	Greek Defiance Has a History	926
-0.00296556993081	-0.001132736175	7	The Editorial Board	http://www.nytimes.com/2015/07/13/opinion/californias-tough-vaccination-law.html	California’s Tough Vaccination Law	469
0.00231529106749	-0.000730823479762	3	The Editorial Board	http://www.nytimes.com/2015/07/13/opinion/lost-in-the-immigration-frenzy.html	Lost in the Immigration Frenzy	540
0.000155265654201	-0.00225689631211	5	The Editorial Board	http://www.nytimes.com/2015/07/13/opinion/better-contraception-for-young-women.html	Better Contraception for Young Women	315
-0.000185481948437	0.000604828450875	8	Howard Schultz	http://www.nytimes.com/2015/07/13/opinion/connecting-young-people-with-jobs.html	Connecting Young People With Jobs	396
-0.000381626490634	0.00109223157832	8	Paul Krugman	http://www.nytimes.com/2015/07/13/opinion/paul-krugman-the-laziness-dogma.html	The Laziness Dogma	7880
-0.00223839341912	0.000486340513023	1	The Editorial Board	http://www.nytimes.com/2015/07/12/opinion/a-battle-over-eisenhower-in-washington.html	A Battle Over Eisenhower in Washington	70
0.00254082799465	0.00461931175338	3	The Editorial Board	http://www.nytimes.com/2015/07/12/opinion/stateless-in-the-dominican-republic.html	Stateless in the Dominican Republic	381
-0.00210804220113	-0.00313776838071	7	Maxine Eichner	http://www.nytimes.com/2015/07/12/opinion/sunday/the-new-child-abuse-panic.html	The New Child Abuse Panic	6432
0.000557691427485	-0.0012139813631	9	Todd Gitlin	http://www.nytimes.com/2015/07/12/opinion/sunday/the-bernie-sanders-moment.html	The Bernie Sanders Moment	1665
0.000986927084189	0.00212240545472	6	Nicholas Kristof	http://www.nytimes.com/2015/07/12/opinion/sunday/nicholas-kristof-a-lost-boy-battles-ak-47s-with-education.html	A ‘Lost Boy’ Battles AK-47s With Education  	1741
0.000318225960616	0.000349967855906	6	Steve Knopper	http://www.nytimes.com/2015/07/12/opinion/sunday/my-mother-lost-and-found.html	My Mother, Lost and Found	2499
0.000703069107661	-0.00124701491426	9	Howell Raines	http://www.nytimes.com/2015/07/12/opinion/sunday/will-demographics-transform-southern-politics.html	The Dream World of the Southern Republicans	2206
0.00263772261307	0.000748129616304	5	The Editorial Board	http://www.nytimes.com/2015/07/11/opinion/rand-pauls-fake-flat-tax.html	Rand Paul’s Fake Flat Tax  	779
0.00196972085135	-0.0012444995965	3	The Editorial Board	http://www.nytimes.com/2015/07/11/opinion/psychologists-who-greenlighted-torture.html	Psychologists Who Greenlighted Torture	1051
0.000168233711985	-0.000813377322957	1	The Editorial Board	http://www.nytimes.com/2015/07/11/opinion/nurturing-afghan-peace-talks.html	Nurturing Afghan Peace Talks	76
0.000283750845197	-0.00116336191694	5	Pedro Pierluisi	http://www.nytimes.com/2015/07/11/opinion/statehood-is-the-only-antidote-for-what-ails-puerto-rico.html	Statehood Is the Only Antidote for What Ails Puerto Rico	2293
0.00116792159971	0.00342713019067	1	Edward Joseph	http://www.nytimes.com/2015/07/11/opinion/are-the-lessons-of-srebrenica-being-forgotten.html	Are the Lessons of Srebrenica Being Forgotten?	263
0.00142234513392	0.00218583618798	1	The Editorial Board	http://www.nytimes.com/2015/07/11/opinion/russias-denial-of-srebrenica-genocide.html	Russia’s Denial of Srebrenica Genocide  	1159
-0.0015177809039	-0.00101771221526	8	Ian Morris	http://www.nytimes.com/2015/07/10/opinion/to-each-age-its-inequality.html	To Each Age Its Inequality	365
-0.00131932961111	-0.00015457577626	8	Timothy Egan	http://www.nytimes.com/2015/07/10/opinion/not-like-us.html	Not Like Us	1728
0.00157558947794	-0.00252705295007	10	Orville Schell	http://www.nytimes.com/2015/07/10/opinion/can-the-us-and-china-get-along.html	Can the U.S. and China Get Along?	351
0.000527393562891	-0.000188856628342	2	The Editorial Board	http://www.nytimes.com/2015/07/09/opinion/the-struggle-for-fairness-for-transgender-workers.html	The Struggle for Fairness for Transgender Workers	1803
-0.000402534421782	-0.00151094552661	4	Dariush Mozaffarian	http://www.nytimes.com/2015/07/09/opinion/why-is-the-federal-government-afraid-of-fat.html	Why Is the Federal Government Afraid of Fat?	7949
-0.00178400875371	-0.00136270927513	2	Nicholas Kristof	http://www.nytimes.com/2015/07/09/opinion/nicholas-kristof-jimmy-carter-his-legacy-and-a-rabbit.html	Jimmy Carter, His Legacy and a Rabbit   	14414
-0.00269978618255	0.000186548717434	9	The Editorial Board	http://www.nytimes.com/2015/07/09/opinion/gov-christies-chance-to-do-right-by-voters.html	Gov. Christie’s Chance to Do Right by Voters	137
0.00126236324108	-0.00045742669559	3	Sayed Alwadaei	http://www.nytimes.com/2015/07/08/opinion/losing-leverage-on-bahrain.html	Losing Leverage on Bahrain	284
0.000123208417911	-0.000552675698247	9	Thomas Edsall	http://www.nytimes.com/2015/07/08/opinion/thomas-b-edsall-whose-party-is-it-anyway.html	Whose Party Is It Anyway?	193
-0.0015723808942	-0.00274544085618	7	The Editorial Board	http://www.nytimes.com/2015/07/08/opinion/ever-growing-waits-for-veterans-care.html	Ever-Growing Waits for Veterans’ Care	321
-0.00307252774908	-0.00165689020421	4	The Editorial Board	http://www.nytimes.com/2015/07/08/opinion/bp-deal-will-lead-to-a-cleaner-gulf.html	BP Deal Will Lead to a Cleaner Gulf	244
0.00131577146311	0.000150552570202	10	Marco Rubio	http://www.nytimes.com/2015/07/08/opinion/marco-rubio-obamas-faustian-bargain-with-cuba.html	Marco Rubio: Obama’s Faustian Bargain With Cuba	492
0.00196597125976	-0.000880934206011	10	The Editorial Board	http://www.nytimes.com/2015/07/08/opinion/common-ground-for-vietnam-and-the-us.html	Common Ground for Vietnam and the U.S.  	61
-0.00120369238132	-0.00163988047306	4	Gib Brogan	http://www.nytimes.com/2015/07/07/opinion/a-knockout-blow-for-american-fish-stocks.html	A Knockout Blow for American Fish Stocks	623
0.00385300226307	0.00248349221701	6	David Brooks	http://www.nytimes.com/2015/07/07/opinion/david-brooks-the-courage-of-small-things.html	The Courage of Small Things	727
-0.00148261181867	0.00462067176102	1	The Editorial Board	http://www.nytimes.com/2015/07/07/opinion/as-yemen-collapses.html	As Yemen Collapses	438
0.00453223597933	-0.00227503295769	10	Vikas Bajaj	http://www.nytimes.com/2015/07/06/opinion/the-democrats-fractured-views-on-trade.html	The Democrats’ Fractured Views on Trade  	71
0.0018483854152	-0.00206307553766	3	The Editorial Board	http://www.nytimes.com/2015/07/06/opinion/lessons-of-new-yorks-prison-escape.html	Lessons of New York’s Prison Escape	94
-0.000281206964211	0.00284987995472	7	Deepak Kapoor	http://www.nytimes.com/2015/07/06/opinion/bring-back-prostate-screening.html	Bring Back Prostate Screening	344
0.00168029569629	0.000270419564809	1	Roxanna Altholz	http://www.nytimes.com/2015/07/06/opinion/the-dominican-republic-must-stop-expulsions-of-haitians.html	The Dominican Republic Must Stop Expulsions of Haitians	1733
-0.000974649083458	0.00356077169044	1	Nicholas Kristof	http://www.nytimes.com/2015/07/05/opinion/sunday/nicholas-kristof-tales-of-horror-should-galvanize-obama.html	Tales of Horror Should Galvanize Obama	6433
-9.27831844151e-05	0.000753410976259	8	Devone Boggan	http://www.nytimes.com/2015/07/05/opinion/sunday/to-stop-crime-hand-over-cash.html	To Stop Crime, Hand Over Cash	1023
-0.000668029391805	-0.00160445709089	3	The Editorial Board	http://www.nytimes.com/2015/07/05/opinion/sunday/swift-release-for-detained-migrants.html	Swift Release for Detained Migrants	126
-0.00269111980707	0.00133335157434	6	Richard Conniff	http://www.nytimes.com/2015/07/05/opinion/sunday/a-grandfathers-postcard-poems.html	A Grandfather’s Postcard Poems	151
-0.00159046164466	0.000613938429847	2	Maureen Dowd	http://www.nytimes.com/2015/07/05/opinion/sunday/maureen-dowd-paris-when-it-sizzles.html	Paris When It Sizzles	220
4.26619730331e-05	5.40129126854e-07	7	The Editorial Board	http://www.nytimes.com/2015/07/04/opinion/tarred-by-tobacco.html	Tarred by Tobacco	117
0.00152940667686	-0.00025073439895	8	The Editorial Board	http://www.nytimes.com/2015/07/04/opinion/jeb-bush-needs-some-new-economic-advice.html	Jeb Bush Needs Some New Economic Advice	117
0.00185327898007	-0.0016525783088	7	The Editorial Board	http://www.nytimes.com/2015/07/04/opinion/medical-mysteries-of-the-heart.html	Medical Mysteries of the Heart	286
0.00196919465275	0.000632732571473	8	The Editorial Board	http://www.nytimes.com/2015/07/03/opinion/could-you-block-your-mobile-phone.html	Could You Block Your Mobile Phone?	44
-0.000754616624182	-0.00148838077763	7	The Editorial Board	http://www.nytimes.com/2015/07/03/opinion/medicare-and-medicaid-at-50.html	Medicare and Medicaid at 50	570
-0.00088421039366	-0.0007830311681	6	Donovan Ramsey	http://www.nytimes.com/2015/07/03/opinion/president-obama-talk-to-black-america-not-at-us.html	President Obama: Talk to Black America, Not at Us	944
0.00114674028623	-0.00133613919945	5	The Editorial Board	http://www.nytimes.com/2015/07/02/opinion/puerto-rico-needs-debt-relief.html	Puerto Rico Needs Debt Relief	1751
0.000137924343212	-0.003115513187	5	Jens Hainmueller	http://www.nytimes.com/2015/07/01/opinion/many-greeks-still-want-a-deal.html	Many Greeks Still Want a Deal	68
-0.00164875715407	0.000589542548138	7	Sandeep Jauhar	http://www.nytimes.com/2015/07/01/opinion/the-real-problem-with-medical-internships.html	The Real Problem With Medical Internships	1614
-0.000441971564189	0.000476115410205	9	Frank Bruni	http://www.nytimes.com/2015/07/01/opinion/frank-bruni-the-good-among-the-greed.html	The Sunny Side of Greed	604
-0.00100259570169	-0.000102513982261	2	The Editorial Board	http://www.nytimes.com/2015/07/01/opinion/gov-christies-phony-truth-telling.html	Gov. Chris Christie’s Phony Truth-Telling	4432
0.00030488554506	-0.00216790423283	10	Hussein Ibish	http://www.nytimes.com/2015/06/30/opinion/qatar-changes-course.html	Qatar Changes Course	125
-0.00259436832906	0.000431301187513	6	Michael Cobb	http://www.nytimes.com/2015/06/30/opinion/the-supreme-courts-lonely-hearts-club.html	The Supreme Court’s Lonely Hearts Club	4443
-0.00213860230092	-0.00156571648777	5	Reed Watson	http://www.nytimes.com/2015/06/30/opinion/lets-fix-our-national-parks-not-add-more.html	Let’s Fix Our National Parks, Not Add More	837
-0.00246159676317	0.00126463687052	9	Richard Pildes	http://www.nytimes.com/2015/06/30/opinion/at-the-supreme-court-awin-for-direct-democracy.html	At the Supreme Court, a Win for Direct Democracy	222
0.000825795111817	-0.00266417583977	10	The Editorial Board	http://www.nytimes.com/2015/06/29/opinion/preventing-a-space-war.html	Preventing a Space War	140
-0.000739161760814	0.00112947501956	6	Charles Blow	http://www.nytimes.com/2015/06/29/opinion/charles-blow-my-murdered-cousin-had-a-name.html	My Murdered Cousin Had a Name	1812
0.000731647788764	0.00698216684391	1	The Editorial Board	http://www.nytimes.com/2015/06/28/opinion/sunday/south-sudans-agony.html	South Sudan’s Agony	108
-0.000961520725733	0.000381083286328	7	Nicholas Kristof	http://www.nytimes.com/2015/06/28/opinion/sunday/nicholas-kristof-hes-jesus-christ.html	‘He’s Jesus Christ’	7008
0.000214035569422	0.00142410310969	5	The Editorial Board	http://www.nytimes.com/2015/06/27/opinion/ending-child-labor-in-india.html	Ending Child Labor in India	71
-0.000743690267603	0.00226589060375	2	Gail Collins	http://www.nytimes.com/2015/06/27/opinion/gail-collins-supremes-hit-a-high-note.html	Supremes Hit a High Note	1290
0.00156361960296	-0.00130654131532	3	Richard Kemp	http://www.nytimes.com/2015/06/26/opinion/the-uns-gaza-report-is-flawed-and-dangerous.html	The U.N.’s Gaza Report Is Flawed and Dangerous	4209
-0.000418269498612	0.00160722437133	2	Timothy Egan	http://www.nytimes.com/2015/06/26/opinion/a-refuge-for-racists.html	A Refuge for Racists	1346
-0.000659822937946	0.000662738322329	1	Brian Sheppard	http://www.nytimes.com/2015/06/26/opinion/why-hondurass-judiciary-is-its-most-dangerous-branch.html	Why Honduras’s Judiciary Is Its Most Dangerous Branch	538
0.00515056154953	0.000961456268458	6	GenéA Gaudet	http://www.nytimes.com/2015/06/25/opinion/elder-a-mormon-love-story.html	‘Elder: A Mormon Love Story’	1380
0.000316224032272	-3.42333484179e-05	10	Beth Macy	http://www.nytimes.com/2015/06/25/opinion/whos-speaking-up-for-the-american-worker.html	Who’s Speaking Up for the American Worker?	2704
0.0026398159232	-0.00150128847427	5	Gail Collins	http://www.nytimes.com/2015/06/25/opinion/gail-collins-poking-the-republican-pyramid.html	Poking the Republican Pyramid	543
-0.0038016607779	0.00148895902676	10	The Editorial Board	http://www.nytimes.com/2015/06/25/opinion/ayatollah-khameneis-fateful-choice.html	Ayatollah Khamenei’s Fateful Choice	98
-0.00134505928022	-0.000800770653435	8	Thomas Edsall	http://www.nytimes.com/2015/06/24/opinion/why-dont-the-poor-rise-up.html	Why Don’t the Poor Rise Up?	5686
